Date,ATM_ID,Agency,Day_of_Week,Soles_Withdrawn,Dollars_Withdrawn,Event,Holiday,Supply_Cost_Fixed,Supply_Cost_Variable,ATM_Max_Capacity_Soles,ATM_Max_Capacity_Dollars,Opportunity_Cost,Soles_Withdrawn_Lag1,Dollars_Withdrawn_Lag1,Soles_Withdrawn_Lag7,Dollars_Withdrawn_Lag7,Soles_Moving_Avg_7,Dollars_Moving_Avg_7,Total_Withdrawn,Total_Withdrawn_Lag1,Total_Withdrawn_Lag7,Total_Moving_Avg_7
2/12/2023,7,Agency_7,Sunday,20518,3493,None,0,60,24.01,71172,20394,37.16,29058,9522,41008,12388,32129.71429,9929.571429,24011,38580,53396,42059.28571
2/13/2023,7,Agency_7,Monday,36375,9919,Concert,0,60,46.29,71172,20394,24.73,20518,3493,33472,7830,32544.42857,10228,46294,24011,41302,42772.42857
2/14/2023,7,Agency_7,Tuesday,30805,9815,Concert,0,60,40.62,71172,20394,27.59,36375,9919,51359,13273,29608.14286,9734,40620,46294,64632,39342.14286
2/15/2023,7,Agency_7,Wednesday,32422,12863,Sports Event,0,60,45.29,71172,20394,24.65,30805,9815,27717,5552,30280.28571,10778.42857,45285,40620,33269,41058.71429
2/16/2023,7,Agency_7,Thursday,26474,6088,None,0,60,32.56,71172,20394,32.36,32422,12863,23871,15051,30652.14286,9498,32562,45285,38922,40150.14286
2/17/2023,7,Agency_7,Friday,47246,14346,Sports Event,1,60,61.59,71172,20394,16.2,26474,6088,38913,14786,31842.57143,9435.142857,61592,32562,53699,41277.71429
2/18/2023,7,Agency_7,Saturday,31849,14393,Festival,0,60,46.24,71172,20394,23.86,47246,14346,29058,9522,32241.28571,10131,46242,61592,38580,42372.28571
2/19/2023,7,Agency_7,Sunday,23448,15706,Festival,0,60,39.16,71172,20394,27.14,31849,14393,20518,3493,32659.85714,11875.71429,39154,46242,24011,44535.57143
2/20/2023,7,Agency_7,Monday,14027,5571,None,0,60,19.6,71172,20394,38.95,23448,15706,36375,9919,29467.28571,11254.57143,19598,39154,46294,40721.85714
2/21/2023,7,Agency_7,Tuesday,30759,14532,Concert,1,60,45.29,71172,20394,24.31,14027,5571,30805,9815,29460.71429,11928.42857,45291,19598,40620,41389.14286
2/22/2023,7,Agency_7,Wednesday,25779,2534,None,1,60,28.31,71172,20394,35.2,30759,14532,32422,12863,28511.71429,10452.85714,28313,45291,45285,38964.57143
2/23/2023,7,Agency_7,Thursday,28733,5381,None,1,60,34.12,71172,20394,31.73,25779,2534,26474,6088,28834.42857,10351.85714,34114,28313,32562,39186.28571
2/24/2023,7,Agency_7,Friday,47589,11904,Sports Event,1,60,59.49,71172,20394,17.73,28733,5381,47246,14346,28883.42857,10003,59493,34114,61592,38886.42857
2/25/2023,7,Agency_7,Saturday,34284,5612,None,1,60,39.9,71172,20394,28.79,47589,11904,31849,14393,29231.28571,8748.571429,39896,59493,46242,37979.85714
2/26/2023,7,Agency_7,Sunday,20463,5306,None,0,60,25.77,71172,20394,35.92,34284,5612,23448,15706,28804.85714,7262.857143,25769,39896,39154,36067.71429
2/27/2023,7,Agency_7,Monday,36424,14201,Festival,0,60,50.63,71172,20394,21.71,20463,5306,14027,5571,32004.42857,8495.714286,50625,25769,19598,40500.14286
2/28/2023,7,Agency_7,Tuesday,23961,12160,Concert,0,60,36.12,71172,20394,29.37,36424,14201,30759,14532,31033.28571,8156.857143,36121,50625,45291,39190.14286
3/1/2023,7,Agency_7,Wednesday,9151,2611,None,0,60,11.76,71172,20394,43.46,23961,12160,25779,2534,28657.85714,8167.857143,11762,36121,28313,36825.71429
3/2/2023,7,Agency_7,Thursday,22809,3899,Sports Event,0,60,26.71,71172,20394,35.73,9151,2611,28733,5381,27811.57143,7956.142857,26708,11762,34114,35767.71429
3/3/2023,7,Agency_7,Friday,18123,9902,Concert,0,60,28.03,71172,20394,33.87,22809,3899,47589,11904,23602.14286,7670.142857,28025,26708,59493,31272.28571
3/4/2023,7,Agency_7,Saturday,44293,17815,Concert,1,60,62.11,71172,20394,15.24,18123,9902,34284,5612,25032,9413.428571,62108,28025,39896,34445.42857
3/5/2023,7,Agency_7,Sunday,36585,10066,None,1,60,46.65,71172,20394,24.52,44293,17815,20463,5306,27335.14286,10093.42857,46651,62108,25769,37428.57143
3/6/2023,7,Agency_7,Monday,45411,11566,Sports Event,1,60,56.98,71172,20394,19.06,36585,10066,36424,14201,28619,9717,56977,46651,50625,38336
3/7/2023,7,Agency_7,Tuesday,14065,7115,None,0,60,21.18,71172,20394,37.85,45411,11566,23961,12160,27205.28571,8996.285714,21180,56977,36121,36201.57143
3/8/2023,7,Agency_7,Wednesday,33255,7444,Concert,1,60,40.7,71172,20394,28.02,14065,7115,9151,2611,30648.71429,9686.714286,40699,21180,11762,40335.42857
3/9/2023,7,Agency_7,Thursday,28665,5395,Festival,0,60,34.06,71172,20394,31.75,33255,7444,22809,3899,31485.28571,9900.428571,34060,40699,26708,41385.71429
3/10/2023,7,Agency_7,Friday,34928,13537,Sports Event,1,60,48.47,71172,20394,22.92,28665,5395,18123,9902,33886,10419.71429,48465,34060,28025,44305.71429
3/11/2023,7,Agency_7,Saturday,50873,9913,Festival,1,60,60.79,71172,20394,17.49,34928,13537,44293,17815,34826,9290.857143,60786,48465,62108,44116.85714
3/12/2023,7,Agency_7,Sunday,41092,22115,Festival,1,60,63.21,71172,20394,13.83,50873,9913,36585,10066,35469.85714,11012.14286,63207,60786,46651,46482
3/13/2023,7,Agency_7,Monday,43839,21777,Sports Event,1,60,65.62,71172,20394,12.7,41092,22115,45411,11566,35245.28571,12470.85714,65616,63207,56977,47716.14286
3/14/2023,7,Agency_7,Tuesday,38850,12389,Concert,0,60,51.24,71172,20394,21.76,43839,21777,14065,7115,38786,13224.28571,51239,65616,21180,52010.28571
3/15/2023,7,Agency_7,Wednesday,25467,15534,Sports Event,1,60,41,71172,20394,26.25,38850,12389,33255,7444,37673.42857,14380,41001,51239,40699,52053.42857
3/16/2023,7,Agency_7,Thursday,38481,9277,Festival,1,60,47.76,71172,20394,24.13,25467,15534,28665,5395,39075.71429,14934.57143,47758,41001,34060,54010.28571
3/17/2023,7,Agency_7,Friday,40638,16398,Sports Event,1,60,57.04,71172,20394,18.06,38481,9277,34928,13537,39891.42857,15343.28571,57036,47758,48465,55234.71429
3/18/2023,7,Agency_7,Saturday,27004,4215,None,0,60,31.22,71172,20394,33.41,40638,16398,50873,9913,36481.57143,14529.28571,31219,57036,60786,51010.85714
3/19/2023,7,Agency_7,Sunday,42681,8230,Festival,0,60,50.91,71172,20394,22.76,27004,4215,41092,22115,36708.57143,12545.71429,50911,31219,63207,49254.28571
3/20/2023,7,Agency_7,Monday,41111,10455,Concert,1,60,51.57,71172,20394,21.99,42681,8230,43839,21777,36318.85714,10928.28571,51566,50911,65616,47247.14286
3/21/2023,7,Agency_7,Tuesday,24576,9144,None,1,60,33.72,71172,20394,31.17,41111,10455,38850,12389,34279.71429,10464.71429,33720,51566,51239,44744.42857
3/22/2023,7,Agency_7,Wednesday,22198,15113,Concert,0,60,37.31,71172,20394,28.18,24576,9144,25467,15534,33812.71429,10404.57143,37311,33720,41001,44217.28571
3/23/2023,7,Agency_7,Thursday,16341,6466,Festival,0,60,22.81,71172,20394,37.16,22198,15113,38481,9277,30649.85714,10003,22807,37311,47758,40652.85714
3/24/2023,7,Agency_7,Friday,32776,10485,Festival,0,60,43.26,71172,20394,26.13,16341,6466,40638,16398,29526.71429,9158.285714,43261,22807,57036,38685
3/25/2023,7,Agency_7,Saturday,23396,6350,None,0,60,29.75,71172,20394,33.72,32776,10485,27004,4215,29011.28571,9463.285714,29746,43261,31219,38474.57143
3/26/2023,7,Agency_7,Sunday,51601,14037,Sports Event,1,60,65.64,71172,20394,14.23,23396,6350,42681,8230,30285.57143,10292.85714,65638,29746,50911,40578.42857
3/27/2023,7,Agency_7,Monday,40447,11352,Concert,0,60,51.8,71172,20394,21.69,51601,14037,41111,10455,30190.71429,10421,51799,65638,51566,40611.71429
3/28/2023,7,Agency_7,Tuesday,47509,7299,Festival,1,60,54.81,71172,20394,21,40447,11352,24576,9144,33466.85714,10157.42857,54808,51799,33720,43624.28571
3/29/2023,7,Agency_7,Wednesday,29404,7478,Concert,0,60,36.88,71172,20394,29.92,47509,7299,22198,15113,34496.28571,9066.714286,36882,54808,37311,43563
3/30/2023,7,Agency_7,Thursday,29193,13613,Festival,1,60,42.81,71172,20394,25.74,29404,7478,16341,6466,36332.28571,10087.71429,42806,36882,22807,46420
3/31/2023,7,Agency_7,Friday,22504,8834,None,1,60,31.34,71172,20394,32.43,29193,13613,32776,10485,34864.85714,9851.857143,31338,42806,43261,44716.71429
4/1/2023,7,Agency_7,Saturday,26368,18647,Concert,0,60,45.02,71172,20394,23.62,22504,8834,23396,6350,35289.42857,11608.57143,45015,31338,29746,46898
4/2/2023,7,Agency_7,Sunday,36312,16825,Festival,1,60,53.14,71172,20394,19.93,26368,18647,51601,14037,33105.28571,12006.85714,53137,45015,65638,45112.14286
4/3/2023,7,Agency_7,Monday,46720,9182,Concert,1,60,55.9,71172,20394,20.07,36312,16825,40447,11352,34001.42857,11696.85714,55902,53137,51799,45698.28571
4/4/2023,7,Agency_7,Tuesday,31540,3557,None,1,60,35.1,71172,20394,31.6,46720,9182,47509,7299,31720.14286,11162.28571,35097,55902,54808,42882.42857
4/5/2023,7,Agency_7,Wednesday,35438,7039,None,1,60,42.48,71172,20394,27.22,31540,3557,29404,7478,32582.14286,11099.57143,42477,35097,36882,43681.71429
4/6/2023,7,Agency_7,Thursday,17017,4401,None,0,60,21.42,71172,20394,38.27,35438,7039,29193,13613,30842.71429,9783.571429,21418,42477,42806,40626.28571
4/7/2023,7,Agency_7,Friday,46885,9117,Festival,1,60,56,71172,20394,20.04,17017,4401,22504,8834,34325.71429,9824,56002,21418,31338,44149.71429
4/8/2023,7,Agency_7,Saturday,38032,14096,Sports Event,1,60,52.13,71172,20394,20.98,46885,9117,26368,18647,35992,9173.857143,52128,56002,45015,45165.85714
4/9/2023,7,Agency_7,Sunday,16938,11233,None,0,60,28.17,71172,20394,33.53,38032,14096,36312,16825,33224.28571,8375,28171,52128,53137,41599.28571
4/10/2023,7,Agency_7,Monday,22318,9328,None,1,60,31.65,71172,20394,32.17,16938,11233,46720,9182,29738.28571,8395.857143,31646,28171,55902,38134.14286
4/11/2023,7,Agency_7,Tuesday,27361,4242,None,1,60,31.6,71172,20394,33.21,22318,9328,31540,3557,29141.28571,8493.714286,31603,31646,35097,37635
4/12/2023,7,Agency_7,Wednesday,25961,9195,None,1,60,35.16,71172,20394,30.44,27361,4242,35438,7039,27787.42857,8801.714286,35156,31603,42477,36589.14286
4/13/2023,7,Agency_7,Thursday,37163,17578,Concert,1,60,54.74,71172,20394,18.98,25961,9195,17017,4401,30665.42857,10684.14286,54741,35156,21418,41349.57143
4/14/2023,7,Agency_7,Friday,37660,11622,Concert,0,60,49.28,71172,20394,22.9,37163,17578,46885,9117,29347.57143,11042,49282,54741,56002,40389.57143
4/15/2023,7,Agency_7,Saturday,27613,5168,None,1,60,32.78,71172,20394,32.44,37660,11622,38032,14096,27859.14286,9766.571429,32781,49282,52128,37625.71429
4/16/2023,7,Agency_7,Sunday,30477,11916,Sports Event,0,60,42.39,71172,20394,26.28,27613,5168,16938,11233,29793.28571,9864.142857,42393,32781,28171,39657.42857
4/17/2023,7,Agency_7,Monday,44319,1561,Concert,1,60,45.88,71172,20394,26.61,30477,11916,22318,9328,32936.28571,8754.571429,45880,42393,31646,41690.85714
4/18/2023,7,Agency_7,Tuesday,38920,12652,Festival,1,60,51.57,71172,20394,21.55,44319,1561,27361,4242,34587.57143,9956,51572,45880,31603,44543.57143
4/19/2023,7,Agency_7,Wednesday,27918,12889,Concert,0,60,40.81,71172,20394,26.88,38920,12652,25961,9195,34867.14286,10483.71429,40807,51572,35156,45350.85714
4/20/2023,7,Agency_7,Thursday,33162,12954,Festival,0,60,46.12,71172,20394,24.21,27918,12889,37163,17578,34295.57143,9823.142857,46116,40807,54741,44118.71429
4/21/2023,7,Agency_7,Friday,28380,11685,Sports Event,0,60,40.07,71172,20394,27.49,33162,12954,37660,11622,32969.85714,9832.142857,40065,46116,49282,42802
4/22/2023,7,Agency_7,Saturday,65929,23585,Sports Event,1,60,89.52,71172,20394,0.39,28380,11685,27613,5168,38443.57143,12463.14286,89514,40065,32781,50906.71429
4/23/2023,7,Agency_7,Sunday,22680,8175,None,1,60,30.86,71172,20394,32.8,65929,23585,30477,11916,37329.71429,11928.71429,30855,89514,42393,49258.42857
4/24/2023,7,Agency_7,Monday,27411,10162,Sports Event,0,60,37.57,71172,20394,29.04,22680,8175,44319,1561,34914.28571,13157.42857,37573,30855,45880,48071.71429
4/25/2023,7,Agency_7,Tuesday,45690,7906,Concert,1,60,53.6,71172,20394,21.48,27411,10162,38920,12652,35881.42857,12479.42857,53596,37573,51572,48360.85714
4/26/2023,7,Agency_7,Wednesday,39661,2284,Concert,1,60,41.95,71172,20394,28.43,45690,7906,27918,12889,37559,10964.42857,41945,53596,40807,48523.42857
4/27/2023,7,Agency_7,Thursday,40813,6757,Sports Event,0,60,47.57,71172,20394,24.72,39661,2284,33162,12954,38652,10079.14286,47570,41945,46116,48731.14286
4/28/2023,7,Agency_7,Friday,30418,7446,Concert,0,60,37.86,71172,20394,29.44,40813,6757,28380,11685,38943.14286,9473.571429,37864,47570,40065,48416.71429
4/29/2023,7,Agency_7,Saturday,40138,0,None,1,60,40.14,71172,20394,29.79,30418,7446,65929,23585,35258.71429,6104.285714,40138,37864,89514,41363
4/30/2023,7,Agency_7,Sunday,46603,14814,Sports Event,1,60,61.42,71172,20394,16.19,40138,0,22680,8175,38676.28571,7052.714286,61417,40138,30855,45729
5/1/2023,7,Agency_7,Monday,17731,8452,None,0,60,26.18,71172,20394,35.08,46603,14814,27411,10162,37293.42857,6808.428571,26183,61417,37573,44101.85714
5/2/2023,7,Agency_7,Tuesday,30347,15572,Sports Event,1,60,45.92,71172,20394,23.79,17731,8452,45690,7906,35101.57143,7903.571429,45919,26183,53596,43005.14286
5/3/2023,7,Agency_7,Wednesday,42472,17904,Festival,1,60,60.38,71172,20394,16.09,30347,15572,39661,2284,35503.14286,10135,60376,45919,41945,45638.14286
5/4/2023,7,Agency_7,Thursday,32494,8410,Concert,1,60,40.91,71172,20394,27.73,42472,17904,40813,6757,34314.71429,10371.14286,40904,60376,47570,44685.85714
5/5/2023,7,Agency_7,Friday,38220,9945,Festival,0,60,48.16,71172,20394,23.79,32494,8410,30418,7446,35429.28571,10728.14286,48165,40904,37864,46157.42857
5/6/2023,7,Agency_7,Saturday,22095,8665,Festival,0,60,30.76,71172,20394,32.75,38220,9945,40138,0,32851.71429,11966,30760,48165,40138,44817.71429
5/7/2023,7,Agency_7,Sunday,51318,20652,Festival,1,60,71.97,71172,20394,9.75,22095,8665,46603,14814,33525.28571,12800,71970,30760,61417,46325.28571
5/8/2023,7,Agency_7,Monday,32375,0,Concert,1,60,32.38,71172,20394,33.67,51318,20652,17731,8452,35617.28571,11592.57143,32375,71970,26183,47209.85714
5/9/2023,7,Agency_7,Tuesday,22616,2559,None,0,60,25.18,71172,20394,36.76,32375,0,30347,15572,34512.85714,9733.571429,25175,32375,45919,44246.42857
5/10/2023,7,Agency_7,Wednesday,19330,0,Concert,1,60,19.33,71172,20394,40.2,22616,2559,42472,17904,31206.85714,7175.857143,19330,25175,60376,38382.71429
5/11/2023,7,Agency_7,Thursday,36103,8936,Concert,0,60,45.04,71172,20394,25.55,19330,0,32494,8410,31722.42857,7251,45039,19330,40904,38973.42857
5/12/2023,7,Agency_7,Friday,18871,7778,None,0,60,26.65,71172,20394,34.98,36103,8936,38220,9945,28958.28571,6941.428571,26649,45039,48165,35899.71429
5/13/2023,7,Agency_7,Saturday,41734,18192,Concert,0,60,59.93,71172,20394,16.26,18871,7778,22095,8665,31763.85714,8302.428571,59926,26649,30760,40066.28571
5/14/2023,7,Agency_7,Sunday,23464,10895,Festival,0,60,34.36,71172,20394,30.5,41734,18192,51318,20652,27784.71429,6908.571429,34359,59926,71970,34693.28571
5/15/2023,7,Agency_7,Monday,17874,7719,Festival,0,60,25.59,71172,20394,35.52,23464,10895,32375,0,25713.14286,8011.285714,25593,34359,32375,33724.42857
5/16/2023,7,Agency_7,Tuesday,36574,14882,Festival,1,60,51.46,71172,20394,21.16,17874,7719,22616,2559,27707.14286,9771.714286,51456,25593,25175,37478.85714
5/17/2023,7,Agency_7,Wednesday,30340,10618,Sports Event,0,60,40.96,71172,20394,27.26,36574,14882,19330,0,29280,11288.57143,40958,51456,19330,40568.57143
5/18/2023,7,Agency_7,Thursday,35275,15825,Festival,0,60,51.1,71172,20394,21.15,30340,10618,36103,8936,29161.71429,12272.71429,51100,40958,45039,41434.42857
5/19/2023,7,Agency_7,Friday,27634,5298,Concert,0,60,32.93,71172,20394,32.34,35275,15825,18871,7778,30413.57143,11918.42857,32932,51100,26649,42332
5/20/2023,7,Agency_7,Saturday,49678,10504,Festival,1,60,60.18,71172,20394,17.67,27634,5298,41734,18192,31548.42857,10820.14286,60182,32932,59926,42368.57143
5/21/2023,7,Agency_7,Sunday,49336,9796,Concert,0,60,59.13,71172,20394,18.34,49678,10504,23464,10895,35244.42857,10663.14286,59132,60182,34359,45907.57143
5/22/2023,7,Agency_7,Monday,25758,6896,Sports Event,0,60,32.65,71172,20394,32.15,49336,9796,17874,7719,36370.71429,10545.57143,32654,59132,25593,46916.28571
5/23/2023,7,Agency_7,Tuesday,35388,7962,Festival,0,60,43.35,71172,20394,26.59,25758,6896,36574,14882,36201.28571,9557,43350,32654,51456,45758.28571
5/24/2023,7,Agency_7,Wednesday,21828,11662,None,1,60,33.49,71172,20394,30.78,35388,7962,30340,10618,34985.28571,9706.142857,33490,43350,40958,44691.42857
5/25/2023,7,Agency_7,Thursday,30652,12068,Concert,1,60,42.72,71172,20394,26.09,21828,11662,35275,15825,34324.85714,9169.428571,42720,33490,51100,43494.28571
5/26/2023,7,Agency_7,Friday,30239,2431,None,1,60,32.67,71172,20394,33.04,30652,12068,27634,5298,34697,8759.857143,32670,42720,32932,43456.85714
5/27/2023,7,Agency_7,Saturday,26881,3755,None,0,60,30.64,71172,20394,33.79,30239,2431,49678,10504,31440.28571,7795.714286,30636,32670,60182,39236
5/28/2023,7,Agency_7,Sunday,56424,9510,Sports Event,1,60,65.94,71172,20394,14.99,26881,3755,49336,9796,32452.85714,7754.857143,65934,30636,59132,40207.71429
5/29/2023,7,Agency_7,Monday,35194,12258,Festival,0,60,47.45,71172,20394,23.68,56424,9510,25758,6896,33800.85714,8520.857143,47452,65934,32654,42321.71429
5/30/2023,7,Agency_7,Tuesday,31599,7702,None,1,60,39.3,71172,20394,28.67,35194,12258,35388,7962,33259.57143,8483.714286,39301,47452,43350,41743.28571
5/31/2023,7,Agency_7,Wednesday,28264,6539,Sports Event,0,60,34.8,71172,20394,31.15,31599,7702,21828,11662,34179,7751.857143,34803,39301,33490,41930.85714
6/1/2023,7,Agency_7,Thursday,41032,6121,Sports Event,0,60,47.15,71172,20394,25.06,28264,6539,30652,12068,35661.85714,6902.285714,47153,34803,42720,42564.14286
6/2/2023,7,Agency_7,Friday,28887,15065,Festival,1,60,43.95,71172,20394,24.87,41032,6121,30239,2431,35468.71429,8707.142857,43952,47153,32670,44175.85714
6/3/2023,7,Agency_7,Saturday,19222,4028,None,0,60,23.25,71172,20394,37.43,28887,15065,26881,3755,34374.57143,8746.142857,23250,43952,30636,43120.71429
6/4/2023,7,Agency_7,Sunday,29907,12481,Concert,1,60,42.39,71172,20394,26.17,19222,4028,56424,9510,30586.42857,9170.571429,42388,23250,65934,39757
6/5/2023,7,Agency_7,Monday,19586,5486,None,0,60,25.07,71172,20394,36.23,29907,12481,35194,12258,28356.71429,8203.142857,25072,42388,47452,36559.85714
6/6/2023,7,Agency_7,Tuesday,48274,14406,Concert,1,60,62.68,71172,20394,15.64,19586,5486,31599,7702,30738.85714,9160.857143,62680,25072,39301,39899.71429
6/7/2023,7,Agency_7,Wednesday,37137,10955,Festival,1,60,48.09,71172,20394,23.62,48274,14406,28264,6539,32006.42857,9791.714286,48092,62680,34803,41798.14286
6/8/2023,7,Agency_7,Thursday,33825,12826,Sports Event,0,60,46.65,71172,20394,23.97,37137,10955,41032,6121,30976.85714,10749.57143,46651,48092,47153,41726.42857
6/9/2023,7,Agency_7,Friday,26820,5685,None,1,60,32.51,71172,20394,32.47,33825,12826,28887,15065,30681.57143,9409.571429,32505,46651,43952,40091.14286
6/10/2023,7,Agency_7,Saturday,35181,6525,Festival,1,60,41.71,71172,20394,27.7,26820,5685,19222,4028,32961.42857,9766.285714,41706,32505,23250,42727.71429
6/11/2023,7,Agency_7,Sunday,41995,13602,Festival,0,60,55.6,71172,20394,19.34,35181,6525,29907,12481,34688.28571,9926.428571,55597,41706,42388,44614.71429
6/12/2023,7,Agency_7,Monday,34329,8061,Festival,0,60,42.39,71172,20394,27.05,41995,13602,19586,5486,36794.42857,10294.28571,42390,55597,25072,47088.71429
6/13/2023,7,Agency_7,Tuesday,52716,9593,Festival,1,60,62.31,71172,20394,16.79,34329,8061,48274,14406,37429,9606.714286,62309,42390,62680,47035.71429
6/14/2023,7,Agency_7,Wednesday,32208,6890,None,1,60,39.1,71172,20394,28.93,52716,9593,37137,10955,36724.85714,9026,39098,62309,48092,45750.85714
6/15/2023,7,Agency_7,Thursday,25437,10514,Concert,0,60,35.95,71172,20394,29.78,32208,6890,33825,12826,35526.57143,8695.714286,35951,39098,46651,44222.28571
6/16/2023,7,Agency_7,Friday,42993,13596,Festival,1,60,56.59,71172,20394,18.85,25437,10514,26820,5685,37837,9825.857143,56589,35951,32505,47662.85714
6/17/2023,7,Agency_7,Saturday,36730,10882,Concert,0,60,47.61,71172,20394,23.88,42993,13596,35181,6525,38058.28571,10448.28571,47612,56589,41706,48506.57143
6/18/2023,7,Agency_7,Sunday,57493,16283,Sports Event,0,60,73.78,71172,20394,9.72,36730,10882,41995,13602,40272.28571,10831.28571,73776,47612,55597,51103.57143
6/19/2023,7,Agency_7,Monday,35421,8879,Sports Event,0,60,44.3,71172,20394,25.94,57493,16283,34329,8061,40428.28571,10948.14286,44300,73776,42390,51376.42857
6/20/2023,7,Agency_7,Tuesday,48818,14363,Concert,1,60,63.18,71172,20394,15.4,35421,8879,52716,9593,39871.42857,11629.57143,63181,44300,62309,51501
6/21/2023,7,Agency_7,Wednesday,39255,10452,Festival,1,60,49.71,71172,20394,22.92,48818,14363,32208,6890,40878.14286,12138.42857,49707,63181,39098,53016.57143
6/22/2023,7,Agency_7,Thursday,29392,0,Sports Event,0,60,29.39,71172,20394,35.17,39255,10452,25437,10514,41443.14286,10636.42857,29392,49707,35951,52079.57143
6/23/2023,7,Agency_7,Friday,31579,6839,Concert,0,60,38.42,71172,20394,29.28,29392,0,42993,13596,39812.57143,9671.142857,38418,29392,56589,49483.71429
6/24/2023,7,Agency_7,Saturday,50333,11133,Concert,0,60,61.47,71172,20394,16.9,31579,6839,36730,10882,41755.85714,9707,61466,38418,47612,51462.85714
6/25/2023,7,Agency_7,Sunday,25299,10829,Festival,0,60,36.13,71172,20394,29.63,50333,11133,57493,16283,37156.71429,8927.857143,36128,61466,73776,46084.57143
6/26/2023,7,Agency_7,Monday,22153,10108,Sports Event,0,60,32.26,71172,20394,31.71,25299,10829,35421,8879,35261.28571,9103.428571,32261,36128,44300,44364.71429
6/27/2023,7,Agency_7,Tuesday,41835,16457,Concert,1,60,58.29,71172,20394,17.42,22153,10108,48818,14363,34263.71429,9402.571429,58292,32261,63181,43666.28571
